text,category
"  Dont talk rubbish, ur my friend but what ur saying now is rubbish! How many European and American immigrants do they stop? Even if they did stop them wud they treat them like this? Never mind treatment, what does the law dictate?",Xenophobic
 Follow Botswana. Refugees/illegal immigrants to be housed at our borders in camps where they can be processed. We have so many young people unemployed. Call them up for 2 years army duty and after basics deploy them to guard the refugee camps.,Xenophobic
    From foreigners,Xenophobic
  What you seem not to understand is that the law says that an illegal immigrant must be deported to his or her country if caught. People without documentation can commit crime and the government can deal with them it’s nit xenophobia.,Xenophobic
  2/2 To suggest that the behaviour of foreigners is embarrassing becoz of a few rogue elements amongst them is quite an unfair &amp; disappointing. Are there no criminals who are South Africans? Is it not embarrassing when they commit crime?,Xenophobic
  I was talking to Gugu Ncube a Welshman Ncube’s daughter who practices law in SA and actively defends foreigner in courts. We agreed that our behavior as foreigners at times is embarrassing. If you have not seen it best not comment,Xenophobic
"   Lies, companies hire contractors who uses illegal immigrants as cheap labour and later that cheap labour becomes thieves.",Xenophobic
"I mean thy need to understand that 
Us foreigners - we see them as people who are ashamed of who thy are - How can u bashing someone who speaks the same way you speak  All Nigerians understood what Tacha said yet thy all act like thy don't know what she is talking about BBNaija ",Xenophobic
60% of suspects arrested for violent crimes in Gauteng are illegal immigrants ,Xenophobic
60% of suspects arrested for violent crimes in Gauteng are illegal immigrants ,Xenophobic
"  Go to Yeoville, Hillbrow Sunnyside or kemptonpark, you'll cry, the state of those towns. The less you talk about them the better. 
Our government is quite on this, it's an open secret that most foreigners are destroyers, actually they don't care cause it's not their own country.",Xenophobic
" They are enjoying freedom. 
Lucky Dube killed by foreigners 
This country is a joke. ",Xenophobic
Ke jewa ke gore the number of illegal immigrants in this country is growing at an alarming rate and the government doesn’t seem to care. Nothing is being done about this. NOTHING!!! No hate or anything but things are getting worse. We are slowly but surely losing our country!!! ,Xenophobic
"Twitting alone won’t get us anywhere. How do we stand up let foreigners dictate our day and mock our heroes and enforce laws determine by which they change a minute it does not suit their needs and know tha natives have no power they must follow. Disgusting, we need to be angry. ",Xenophobic
"       surely we should have camps on our borders with refugee status and then it would not be the tax payers of SA who have to foot the costs. What do Botswana do with illegal immigrants? I ask the question because I have been ""told"" they have camps on their borders.",Xenophobic
        If the South Africans were to seek kill foreigners believe me there would be no survivor at all because they outnumber us by far. Stop generalizing if you don’t want the same done to you.,Xenophobic
        South Africans don’t like people who think they are better than them. Most foreigners are condescending they call the lazy and stupid. To which they react with if you’re so better why don’t you go back where you came from.,Xenophobic
       In the country north of the limpopo border some are treated as foreigners. Actually the story is you guys are South Africans originally.,Xenophobic
 The situation is different .The ethnic minorities  that PRES TRUMP refers to are not indigenous.These are illegal immigrants who flock to America for handouts and are actually a scare to civility.Same with illegals in SA  who cause the xenophobic attacks to take place.,Xenophobic
"The current president finds it really difficult to hide that he was groomed by the foreigners.  I always feel that he doesn't value us, as a people.  CR17",Xenophobic
" Time for politicians living comfie lives to shut up! Fact is that with a few exceptions, foreigners are robbing SA's majority poor from jobs &amp; economic opportunities. Taxpayers monies are also spent on them (health services, housing, etc) when our own people need it. Go home!!!!",Xenophobic
" safmtalikingpoint MandelaDay2019 with celebration of the day we're in 2019 talking about love of Mandela to us, but the love of Mandela has taken out opportunities from RSA ppl
We're fighting with foreigners for opportunities because Mandela has love for the world.",Xenophobic
"If this is the strategy by Zuma and his lawyers to claim no knowledge of anything, I don’t think they understand how damaging it is. It was dereliction of duty. He Swore to serve the country and did fuckall when foreigners ravaged the country. StateCapetureInquiry ",Xenophobic
"     We've seen the original tweet.  and I were referring to foreigners as a whole, to which you should've answered that your knowledge is only extended to Nigerians 💁🏾‍♀️",Xenophobic
900 000 immigrants have been ordered by USA Judge to be deported.,Xenophobic
This are delegates who visited our office from security industry who came to expose the corruption at  or SIRA. One amongst it is that their certificate are used by undocumented foreigners. So they need  to assist on that matter.   ,Xenophobic
" It was a kak proposal. Just a greater burden on the tax payer. And I suppose the foreigners can now also study for free? Just as rediculous as the National health proposal. We the tax payer, will now sponsor the whole of Africa, with these uncontrolled open boarders.",Xenophobic
"                     Lot of ppl are not happy on illegal immigrants.,for me is like we are been silenced in voicing our concerns ,all sadc area particularly Botswana they enforce their immigration law ,you have to state your intentions of coming to their countries but here in SA they are part of us",Xenophobic
